Filename,x,y,w,h,W,H
c139cdb687cbef5ea0a678c396f96a0b.jpg,391.0,206.0,38.0,47.0,512.0,512.0
00854c68803932df6086dce150f78667.jpg,427.0,217.0,16.0,23.0,512.0,512.0
9052e47e93ec6a846cf206b4b991a52d.jpg,196.0,19.0,46.0,63.0,512.0,512.0
a439d39aacf42d5305652a2bc283ba1e.jpg,178.0,78.0,36.0,47.0,512.0,512.0
b61bc7996f4dcae450ee933e2bc096f7.jpg,416.0,289.0,40.0,57.0,512.0,512.0
004c38a58bc9825faa9628d7985df847.jpg,224.0,49.0,17.0,20.0,512.0,512.0
3949f0c861037fc67762e6ce51631b50.jpg,45.0,191.0,37.0,42.0,512.0,512.0
4153324e9d45ca8f0d17a5a8446c0321.jpg,150.0,51.0,43.0,62.0,512.0,512.0
c812e79e0faa7c27bd10a570759a9249.jpg,408.0,204.0,29.0,35.0,512.0,512.0
5983b274590eb96d71d7ce3b73198b11.jpg,399.0,139.0,43.0,51.0,512.0,512.0
1d14618a6d649beac3242d5510349cd4.jpg,227.0,445.0,28.0,32.0,512.0,512.0
84dc26ac75737abb1a61456564d6aa53.jpg,186.0,30.0,45.0,62.0,512.0,512.0
c1f9347dcf86722e1a361c714df3690b.jpg,78.0,273.0,38.0,47.0,507.0,507.0
863bc2c2a4e44747384550b4df91b48a.jpg,26.0,188.0,22.0,26.0,512.0,512.0
6f728e09010f8b17eb0d6029e873b88d.jpg,439.0,143.0,26.0,31.0,499.0,499.0
c54a8f5d438c24200d8953dad58002d2.jpg,468.0,381.0,17.0,24.0,512.0,512.0
a95563adb870feb1a04f5bef5b1372bb.jpg,466.0,344.0,26.0,33.0,512.0,512.0
b93d82db7a752fbee0cd87ca2560776d.jpg,95.0,125.0,28.0,38.0,512.0,512.0
b513d6a13e56d5844511f95c931bd336.jpg,111.0,146.0,16.0,22.0,512.0,512.0
8d3a058c6fa752c686258022f4dfb33b.jpg,451.0,133.0,36.0,42.0,512.0,512.0
6393043667864727edb02e064c7fbeb6.jpg,408.0,194.0,18.0,22.0,512.0,512.0
797ca789aafb6d414284581a3abf8e3e.jpg,407.0,95.0,36.0,43.0,512.0,512.0
b4b338e1a3e3326ea40c1646d9fe3115.jpg,195.0,363.0,28.0,35.0,480.0,480.0
4d1316805c15ac0baee83ff33244be26.jpg,74.0,104.0,39.0,43.0,512.0,512.0
19762068dd691accc35e594baf8f1580.jpg,389.0,218.0,26.0,36.0,512.0,512.0
66fdcd04646e66997e1bf043d15e2953.jpg,93.0,362.0,31.0,39.0,512.0,512.0
e5370d504e204b80713c6f764eebac18.jpg,64.0,149.0,24.0,31.0,512.0,512.0
5fd7b0ede5d9b235a19ba6a31f68a876.jpg,78.0,96.0,34.0,41.0,512.0,512.0
f7617ebdc03617973dd506ed187938d3.jpg,74.0,227.0,19.0,22.0,512.0,512.0
4b228e985c5034edb5c8de3d568aa33b.jpg,465.0,212.0,19.0,22.0,512.0,512.0
42425b240cbe97173df0bd2a1d51a3a7.jpg,147.0,28.0,46.0,56.0,512.0,512.0
e4ec5080e68c94c50cd200927a8175d5.jpg,96.0,209.0,29.0,36.0,512.0,512.0
71a85b52e587f831a058c2d10014b95d.jpg,77.0,181.0,35.0,39.0,512.0,512.0
0c8ccc0e20f70c45b65f23e6c1fe90df.jpg,413.0,299.0,18.0,22.0,512.0,512.0
b8b6efea7050e91e94f5382c9f6224fd.jpg,394.0,136.0,21.0,36.0,512.0,512.0
fe97684519f073a90c30fc0c436e51f3.jpg,379.0,434.0,35.0,46.0,512.0,512.0
35905c04b50922df3aabf17d44902211.jpg,301.0,27.0,53.0,51.0,512.0,512.0
b4cdb029a99e3a80f366ead4fd892f11.jpg,428.0,349.0,29.0,41.0,512.0,512.0
3cec5f6a636ec11102cbfd816d042699.jpg,394.0,322.0,45.0,53.0,512.0,512.0
8f4af624e609d3dcad779ee9cd1cc745.jpg,41.0,203.0,18.0,19.0,480.0,480.0
d17573344319fde4361141a00e68a7c3.jpg,453.0,132.0,30.0,39.0,512.0,512.0
4df16fbe620779755ccb3af89e20f754.jpg,140.0,82.0,24.0,29.0,512.0,512.0
5587fedc0892e64b77cc0ee14cac69b8.jpg,321.0,49.0,25.0,33.0,512.0,512.0
c8e6929667c363bc504303eaa0af05c4.jpg,33.0,141.0,29.0,32.0,512.0,512.0
1160b161bd9833811ac74cc07770c962.jpg,17.0,128.0,24.0,33.0,512.0,512.0
b6acefa1ccf167975e42a350bbc14bbb.jpg,389.0,114.0,24.0,30.0,512.0,512.0
53979f40dfa00df4a9ac9e4476d84865.jpg,468.0,270.0,19.0,22.0,512.0,512.0
a81533301c6e583298cbf6186ae10f79.jpg,160.0,72.0,42.0,53.0,512.0,512.0
de298296d9569df08c4be543de6070e4.jpg,70.0,116.0,47.0,58.0,512.0,512.0
4fc91ae9c189802dc7959a8edcf48cd5.jpg,398.0,147.0,20.0,22.0,512.0,512.0
7f2d18acda8869af1fdf0dadd3e69d42.jpg,446.0,161.0,38.0,46.0,512.0,512.0
b8a4609436adf7e28bf7c5d628d3e63a.jpg,384.0,145.0,47.0,59.0,512.0,512.0
0594a15ca075701c0047e518e3aca8b5.jpg,382.0,388.0,24.0,29.0,512.0,512.0
2d5c053ec5f992f4839b6120316fa953.jpg,179.0,21.0,41.0,56.0,512.0,512.0
0b545466ccb41d0b46bd760f0b7e9aa3.jpg,437.0,138.0,34.0,42.0,512.0,512.0
b80a4720d6031d2a3d66491c6dfa44b7.jpg,94.0,209.0,34.0,40.0,512.0,512.0
fc0cf5e1bfb6cf650edb635816b1c119.jpg,409.0,164.0,43.0,55.0,512.0,512.0
4282ea2492515c2784adf7d47dc5bb27.jpg,212.0,43.0,25.0,33.0,500.0,500.0
707a709c6ad38cb26059ab601d846756.jpg,441.0,18.0,32.0,37.0,512.0,512.0
9203e08f43f2f36b26cc5faf76bbe63a.jpg,477.0,227.0,19.0,22.0,512.0,512.0
a9a01a645bc4ec9631cdd24c532b0e61.jpg,91.0,133.0,24.0,30.0,512.0,512.0
f71a9b5dd22bb253de6e0e1cc9d124a4.jpg,91.0,140.0,18.0,21.0,512.0,512.0
f3c670eadf84b12e03621a777994f252.jpg,379.0,55.0,36.0,48.0,512.0,512.0
aa86ec7d33b73d78fd6ed3c5df47b9b4.jpg,21.0,264.0,25.0,31.0,512.0,512.0
dcb0ed7deb8ce5b281347006ced06d18.jpg,385.0,142.0,31.0,44.0,512.0,512.0
310fd8919cad5d00bbea65b24c9e8775.jpg,353.0,59.0,58.0,61.0,500.0,500.0
66442df9e671880326cda5a1a66264d7.jpg,101.0,325.0,16.0,21.0,512.0,512.0
76e37c7c36be49c230089f897e5f578e.jpg,100.0,32.0,17.0,23.0,512.0,512.0
ac839f76b40fa725afc4199309079529.jpg,385.0,168.0,17.0,17.0,512.0,512.0
287ead7e9aac7133d64287108260b45e.jpg,29.0,116.0,48.0,63.0,512.0,512.0
a7b71253fb5e5ccf49f302ccab91adcb.jpg,106.0,160.0,17.0,22.0,512.0,512.0
a1b7660b929e4c0968b72ee5664e86e0.jpg,395.0,385.0,21.0,28.0,512.0,512.0
b8d45fa66e97038b76f8efbf56007dba.jpg,78.0,125.0,28.0,35.0,512.0,512.0
3fa040534ec201d9a5cf8b8c5a05bb23.jpg,406.0,404.0,19.0,22.0,512.0,512.0
061bdfa740fbc6027c4f44d802d06acb.jpg,74.0,401.0,27.0,38.0,512.0,512.0
65f5ed41a385ba30c7baad7af1aad2ab.jpg,452.0,261.0,24.0,31.0,512.0,512.0
4e7ff9df34c1219b5643fccbacdcfda5.jpg,421.0,196.0,46.0,53.0,512.0,512.0
2e8e8ca5b8c1553e9df1a257650d8b70.jpg,452.0,201.0,36.0,49.0,512.0,512.0
684042117a9806f4226e1cee1cfd5d50.jpg,219.0,47.0,36.0,45.0,512.0,512.0
ae6339db0edb2ac29a2e2f599d447656.jpg,460.0,234.0,18.0,21.0,512.0,512.0
ea2c511f999c0d800f61940f041cdca8.jpg,221.0,53.0,30.0,43.0,512.0,512.0
652791c9507398f8a2cd5270e9d2f591.jpg,145.0,71.0,24.0,28.0,512.0,512.0
e2e330478d222d5e43f8892ed96ba5bd.jpg,424.0,24.0,49.0,58.0,512.0,512.0
a56a9ccd0600fedd2ee414d01050e27a.jpg,397.0,135.0,36.0,39.0,512.0,512.0
6dcd2ad606132409b4f7e978e66636aa.jpg,378.0,55.0,39.0,38.0,512.0,512.0
c4d53247222673247a38fcea735adee2.jpg,447.0,176.0,34.0,39.0,512.0,512.0
17ebe1079639d7c554dd7117028adfbe.jpg,389.0,196.0,20.0,27.0,512.0,512.0
41f4f85a64c653478f7ffeff8da7845a.jpg,192.0,61.0,49.0,57.0,512.0,512.0
c70c8b056c352641ea90da7d1c01a68b.jpg,76.0,64.0,36.0,45.0,512.0,512.0
a829000b893bc98b7f90611ed7442b20.jpg,70.0,395.0,33.0,45.0,512.0,512.0
070793072bfc3b50f63c933578aac396.jpg,454.0,185.0,17.0,24.0,512.0,512.0
4b84938a499f142820d4c770bb55a007.jpg,415.0,88.0,21.0,27.0,512.0,512.0
560220ea2c79716f0b6540e6ff1e71ba.jpg,401.0,327.0,21.0,22.0,512.0,512.0
536db0dbe1140f8a0ff02b6a27dc1932.jpg,416.0,123.0,36.0,42.0,512.0,512.0
71aa9923d8f90fd7ecd1406aa628a83f.jpg,440.0,110.0,30.0,39.0,512.0,512.0
fec2a7c65103b9d2d0252a16221b8133.jpg,87.0,263.0,35.0,41.0,512.0,512.0
33997b1acd5de20907f67fcefce5fc63.jpg,435.0,126.0,50.0,60.0,512.0,512.0
10391c1e4b0765783135bc634df276ff.jpg,179.0,388.0,48.0,63.0,512.0,512.0
6b2217c938f5d6c6bf9e638ee0c1c94f.jpg,34.0,168.0,34.0,46.0,512.0,512.0
f98cc82bca7b46149665d1b29b28fb87.jpg,79.0,203.0,17.0,21.0,512.0,512.0
a458d5828ffc105411885493dcf7061f.jpg,384.0,175.0,25.0,35.0,512.0,512.0
ec1774f52963c29c2ce47d900475789c.jpg,44.0,109.0,31.0,40.0,512.0,512.0
dfe23b47f64a5f6bdf131d5897cd55f0.jpg,314.0,62.0,25.0,34.0,512.0,512.0
60a6e2ac383935e6d71e97c9fb6fab83.jpg,69.0,314.0,39.0,42.0,512.0,512.0
c6690035178bfe37125c3900ab1b447b.jpg,404.0,334.0,28.0,35.0,512.0,512.0
9272d273e391996b87efd2faa05846df.jpg,69.0,106.0,32.0,45.0,480.0,480.0
1f316b6bd9285e68f5a1e1de35889c35.jpg,444.0,20.0,50.0,36.0,512.0,512.0
70ffa408cee82971d25e6779b1d8f948.jpg,35.0,298.0,18.0,24.0,512.0,512.0
ba5ac5b089346059b408b855415bcd40.jpg,103.0,303.0,22.0,29.0,512.0,512.0
cb9f50d7528a4ca7d7ee130f39219f8f.jpg,77.0,138.0,42.0,55.0,512.0,512.0
03ba79f231f126da6a988b74e9a85e9a.jpg,210.0,34.0,46.0,60.0,512.0,512.0
faa86497c05d1cd4417591b447e061ab.jpg,36.0,82.0,16.0,19.0,512.0,512.0
8ea65674ebf35d7bd8e2432911b9b38e.jpg,413.0,326.0,20.0,26.0,480.0,480.0
299a33272e8b8fa69d5ef2917ec0e416.jpg,98.0,194.0,19.0,23.0,512.0,512.0
2f0cd184dfecfefc29a2b16ea5db5cf2.jpg,427.0,61.0,30.0,40.0,512.0,512.0
b7b9008c4a6dd6daa4a7e5cf49573971.jpg,428.0,176.0,43.0,63.0,512.0,512.0
08b5edd92c0f9e99f47fe3ef70d52199.jpg,446.0,193.0,41.0,56.0,512.0,512.0
4926eb905abe391352e83b49d864fd89.jpg,217.0,56.0,26.0,25.0,512.0,512.0
b1482b1c775d6da0fac11e73a5396248.jpg,88.0,98.0,36.0,49.0,512.0,512.0
810b2c291cf50ba6103012f8adf8df7c.jpg,316.0,398.0,21.0,26.0,512.0,512.0
e8ab70521fa415b5a38893d5650ea23a.jpg,130.0,61.0,30.0,39.0,512.0,512.0
c9590f8f8679ec21c158756610cee08b.jpg,33.0,148.0,43.0,56.0,512.0,512.0
0ba29b9e1ef8a1bb40e027c0efa3008a.jpg,397.0,58.0,41.0,58.0,512.0,512.0
56f91f7dbe512b923803bb3a3752e379.jpg,170.0,42.0,45.0,62.0,512.0,512.0
f68c9903553990095db921abfefb5f21.jpg,444.0,295.0,47.0,63.0,512.0,512.0
e69cafb347bf38ccb7daf4cc95ea13de.jpg,415.0,320.0,24.0,29.0,512.0,512.0
982aef2e63286c489be7e0be482ffdc9.jpg,445.0,30.0,18.0,22.0,512.0,512.0
7062e68a29f7402ab195a54e06bfdc7e.jpg,413.0,93.0,28.0,38.0,500.0,500.0
a7951a9af19fd529dd91fd37ddcf6cad.jpg,101.0,75.0,27.0,31.0,512.0,512.0
7d0e8a5810efd344fb944b4d577a872f.jpg,101.0,300.0,24.0,30.0,512.0,512.0
1f0ca26a2d908b4adbad36c21aac33c8.jpg,106.0,227.0,21.0,26.0,512.0,512.0
be612defc23c53c7b6a468f9ac57ca88.jpg,109.0,203.0,17.0,20.0,512.0,512.0
e10085d28c2bfc0fd54f79be3a435e5c.jpg,55.0,178.0,24.0,31.0,512.0,512.0
dd099aaadf759aa36cc84f5f23088400.jpg,16.0,287.0,22.0,26.0,512.0,512.0
da370454b944f8df5c2437ad1a2fb4e2.jpg,197.0,73.0,24.0,33.0,512.0,512.0
50d3301d96e6ae7468688daa2655bde4.jpg,26.0,287.0,24.0,32.0,512.0,512.0
3f79f3d5ed18cb0f865ec42572601ae4.jpg,132.0,98.0,22.0,27.0,512.0,512.0
f43eb3b2281b3020a28df1dffd5be537.jpg,406.0,176.0,23.0,28.0,512.0,512.0
438e6798d5210e84b96a13d6d157a06a.jpg,445.0,278.0,28.0,31.0,512.0,512.0
aaa789c342a35d23a6beb9cf0a3da3b3.jpg,225.0,389.0,25.0,37.0,512.0,512.0
98fd8bf1c0cae416a543106f2f7de93b.jpg,49.0,112.0,46.0,57.0,512.0,512.0
b21e9c111c5a8d21d93aa995bbdafb99.jpg,311.0,82.0,24.0,26.0,499.0,499.0
3276202acb978a0940ed5562ee2aa10e.jpg,75.0,78.0,49.0,63.0,512.0,512.0
7cb3fb5bf7549877d648c11667f3e473.jpg,194.0,78.0,22.0,29.0,512.0,512.0
ece4c7855b6e3c7b04ddbbd407b6d941.jpg,400.0,226.0,22.0,30.0,512.0,512.0
2d1e78a556650536c7d98235dd856429.jpg,72.0,180.0,51.0,56.0,512.0,512.0
c9567de932d38be3f730fe08d2b9bb4e.jpg,442.0,179.0,31.0,42.0,512.0,512.0
7633616e296584c73b5a5e4599a7bbb2.jpg,215.0,75.0,21.0,27.0,512.0,512.0
8ee13003327c236f5f6298abef1ec596.jpg,303.0,36.0,35.0,48.0,500.0,500.0
6ddce367e509b98602ce5e989996ff02.jpg,24.0,116.0,52.0,61.0,512.0,512.0
23d1b0dcf8dbeb91b687cd0f09a2da6d.jpg,391.0,279.0,23.0,26.0,512.0,512.0
10397d9e3c97b26531353e7cd74bcc40.jpg,155.0,46.0,31.0,37.0,512.0,512.0
cae4c62a4e340e898645e294ea707737.jpg,160.0,51.0,43.0,52.0,512.0,512.0
605d2097cfaf5f5000553cd54648d1a8.jpg,55.0,123.0,27.0,34.0,512.0,512.0
c1a2ca07b67d6d57854ffa8ede5bf535.jpg,56.0,183.0,19.0,24.0,512.0,512.0
342258771ad854f62ba16ab7f9b1cbe0.jpg,393.0,176.0,32.0,35.0,512.0,512.0
7ff7d7efc907b6272a729b1cee71d54d.jpg,151.0,389.0,51.0,53.0,512.0,512.0
5faab1cc267271fbe0d3a3c8aeef4431.jpg,162.0,63.0,44.0,58.0,512.0,512.0
cf234c3aba896a824475739c01df9bfe.jpg,391.0,251.0,21.0,27.0,500.0,500.0
7d81df2e5b721a2c1e84ad65ab70bba1.jpg,459.0,273.0,18.0,24.0,512.0,512.0
582ac1f42e1d46b4d40b42704e78fda6.jpg,274.0,41.0,52.0,62.0,512.0,512.0
186482a0c687c1dca95b1a3dbc14c257.jpg,46.0,78.0,25.0,33.0,512.0,512.0
a4f43feda8d67ab87659b76cb4a30f52.jpg,403.0,139.0,21.0,27.0,512.0,512.0
ca61053066914a224d991ac1f2d561f3.jpg,32.0,195.0,19.0,23.0,512.0,512.0
53e91c2b86e4dec2f1d8326a6e74a378.jpg,259.0,96.0,24.0,31.0,512.0,512.0
47a98097e53ea5fad5f8131bf0b916b0.jpg,387.0,157.0,22.0,26.0,512.0,512.0
9ea74378ff8163d50530c7ea6e08aad4.jpg,413.0,462.0,43.0,27.0,512.0,512.0
aaf9f813c352c61e0c50f2570912a56e.jpg,475.0,396.0,16.0,21.0,512.0,512.0
689a78ac10d1af44538a3f67696cadcd.jpg,388.0,280.0,30.0,40.0,512.0,512.0
876c2a61f4974495e088c8b8b2fdf0b3.jpg,451.0,103.0,34.0,43.0,512.0,512.0
e5fd3174cb836d7c3b066ea9a24d2405.jpg,193.0,48.0,40.0,56.0,512.0,512.0
54c219be7511f643df44ec64fb7d616c.jpg,150.0,55.0,41.0,58.0,512.0,512.0
9cd4f8b62dd164e11c66b5c8e6ca45ae.jpg,258.0,416.0,16.0,23.0,502.0,502.0
3d42005ea9605d45a461ae528fd9eb9d.jpg,43.0,198.0,19.0,22.0,512.0,512.0
6f1db9544d1ecbf69bf762bca9a198a2.jpg,58.0,176.0,29.0,35.0,500.0,500.0
2363b7982b51b2c284e2ef3bf08c72e2.jpg,391.0,170.0,26.0,32.0,512.0,512.0
261b530054063898ed927dff74a884e7.jpg,94.0,95.0,29.0,37.0,512.0,512.0
08b852fe053c0605fccdb5cac3d84392.jpg,394.0,191.0,34.0,48.0,512.0,512.0
b82ac4a6d212125bdc2b5265021ddb05.jpg,445.0,64.0,41.0,57.0,512.0,512.0
df9504d4f565f59a9190a4bcf1138b10.jpg,229.0,86.0,27.0,40.0,512.0,512.0
c83a38a0c79d408edcc0f24ad7dd79f7.jpg,387.0,217.0,23.0,33.0,512.0,512.0
cbb09bca755b7d6e5eda70a2f5f396eb.jpg,373.0,244.0,25.0,34.0,487.0,487.0
3596cbce22bd7c35589fc4b1b3ce0356.jpg,390.0,189.0,24.0,28.0,512.0,512.0
1df02c9f20e76d0f3a6c4f5a23b19d3a.jpg,23.0,87.0,42.0,61.0,512.0,512.0
a25b0919034452b1f33dde4c7ccf896a.jpg,35.0,62.0,42.0,52.0,512.0,512.0
5dfdd9ac6ab7e644318962baef144bf5.jpg,97.0,27.0,50.0,64.0,512.0,512.0
e954f1a8a0a1e5f6d056730a98fad967.jpg,456.0,180.0,33.0,43.0,512.0,512.0
84f1fb36c17e70604dd2d41ec70edb54.jpg,49.0,177.0,31.0,40.0,512.0,512.0
62a0d91c4cad06ee24695aeebf9a18e3.jpg,78.0,151.0,32.0,38.0,512.0,512.0
ee34a49c1bfc39bf0b3c1d676a3030f6.jpg,192.0,88.0,21.0,24.0,480.0,480.0
3f6d9fdd1df6cd801a327ab7c67111b4.jpg,106.0,156.0,22.0,26.0,512.0,512.0
bbcd5bf61c28d6d3d5302a5e435260eb.jpg,42.0,86.0,43.0,55.0,512.0,512.0
bc9b1f024eb790bd0817bda8c35191c3.jpg,398.0,74.0,18.0,22.0,512.0,512.0
770ae0d66ddf3f66d49c3d88aa4f09bd.jpg,412.0,91.0,33.0,42.0,512.0,512.0
7bf4a3bf095926aa65b10606f8f5d4aa.jpg,81.0,156.0,31.0,39.0,512.0,512.0
9646529b9320d1e18b47911014f8748d.jpg,412.0,135.0,23.0,29.0,512.0,512.0
0df3fa12d620bcd8cabfcba06a06a118.jpg,89.0,294.0,35.0,40.0,512.0,512.0
67b85c58ff77522ae7d3f834204f9a86.jpg,417.0,282.0,45.0,56.0,512.0,512.0
0004b525cc4c94463a613e4d1084266d.jpg,398.0,194.0,25.0,37.0,512.0,512.0
6eedddf020381f569ec4b60b65df4f2a.jpg,70.0,291.0,19.0,22.0,512.0,512.0
20f2e496027842119b3e9a99b0b0f641.jpg,24.0,168.0,17.0,23.0,512.0,512.0
011c5f4c4d52ed2676174eb8ad06e5ba.jpg,396.0,154.0,40.0,46.0,512.0,512.0
8fcc15fd7d4cc11fed2162263bed0c21.jpg,85.0,135.0,16.0,22.0,512.0,512.0
3383580c23f7d0ced22b0bd2d8e83a85.jpg,476.0,161.0,19.0,23.0,512.0,512.0
